"ID","Status","Subject","Requester","Requested","Assignee"
"27913005","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-05-19 05:00","Rahul Bansal"
"27902804","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-05-17 01:05","Rahul Bansal"
"27886324","Closed","Incident - PPE - Grocery Home Shopping","BigPanda","2025-05-15 09:34","Nadhiya K"
"27895512","Closed","Incident - PROD - xAPI -","BigPanda","2025-05-16 09:06","Rahul Bansal"
"27893027","Closed","Incident - PROD - Grocery Home Shopping","BigPanda","2025-05-16 03:36","Rahul Bansal"
"27919724","Closed","user corrections | Re: 3184 Corrections","Areti Raghuram","2025-05-19 14:05","Areti Raghuram"
"27913604","Closed","user corrections | FW: Frozen stock transfer 6660 to 6399","Areti Raghuram","2025-05-19 06:31","Areti Raghuram"
"27915309","Closed","user corrections | RE: 3026 Corrections","Areti Raghuram","2025-05-19 08:42","Areti Raghuram"
"27913782","Closed","user corrections | frozen stock transfer","Areti Raghuram","2025-05-19 06:50","Areti Raghuram"
"27915299","Closed","user corrections | Tesco invoke back out","Areti Raghuram","2025-05-19 08:41","Areti Raghuram"
"27913622","Closed","user corrections | alation count | 15th May, 16th May, 17th May","Areti Raghuram","2025-05-19 06:33","Areti Raghuram"
"27913299","Closed","P99 breaches for Level/Availability API in ISC","Sajith Sanal","2025-05-19 05:51","Shashikant Punia"
"27913293","Closed","Access log P99 breaches for Level","Sajith Sanal","2025-05-19 05:50","Shashikant Punia"
"27816248","Closed","Incident - PROD - stock-3pl-ingestion-api","BigPanda","2025-05-06 19:01","Shashikant Punia"
"27901589","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-05-16 17:04","Shashikant Punia"
"27895445","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-05-16 09:01","Shashikant Punia"
"27897228","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-16 11:01","Shashikant Punia"
"27898167","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-05-16 12:08","Shashikant Punia"
"27901098","Closed","Incident - PROD - Policy: 'kafka_lag_interceptor_analyser_supply'. Condition: 'supply_stock_internal_supply_v4_lag'","BigPanda","2025-05-16 15:39","Shashikant Punia"
"27910099","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_fulfilment_orderline_ext_lag'","BigPanda","2025-05-18 12:16","Shashikant Punia"
"27902176","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-16 19:46","Shashikant Punia"
"27913448","Closed","Online Stock Ingestion | Kafka Scheduler Publish Code Fix","Shashikant Punia","2025-05-19 06:10","Shashikant Punia"
"27910156","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-18 12:31","Piyush Agrawal"
"27909963","Closed","Stock Service - Monitoring - Availability & Level 18th may","Piyush Agrawal","2025-05-18 11:46","Piyush Agrawal"
"27909433","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-18 10:01","Piyush Agrawal"
"27903965","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-05-17 07:33","Piyush Agrawal"
"27903868","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Receiving_Adjustment","BigPanda","2025-05-17 07:16","Piyush Agrawal"
"27909969","Closed","Stock Retry Stats","Piyush Agrawal","2025-05-18 11:47","Piyush Agrawal"
"27909131","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-05-18 08:59","Piyush Agrawal"
"27907632","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-05-18 00:02","Piyush Agrawal"
"27902676","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-05-17 00:00","Piyush Agrawal"
"27904314","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-05-17 08:39","Piyush Agrawal"
"27902299","Closed","Incident - PROD - API - Avail - Avail_V6 - Couchbase Slowness Detected","BigPanda","2025-05-16 20:32","Piyush Agrawal"
"27903425","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-17 05:31","Piyush Agrawal"
"27908433","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-18 06:01","Piyush Agrawal"
"27897372","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-05-16 11:07","Piyush Agrawal"
"27895454","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-05-16 09:02","Piyush Agrawal"
"27905775","Closed","Stock Level - Ingestion 16th may","Piyush Agrawal","2025-05-17 13:03","Piyush Agrawal"
"27904463","Closed","Stock Service - Monitoring - Availability & Level Dashboard","Piyush Agrawal","2025-05-17 09:02","Piyush Agrawal"
"27885591","Closed","Incident - PROD - StockService - Access_Exception - level-data-int-lb-ss-cd1-prd.tgrc.tesco.org/v1/data","BigPanda","2025-05-15 08:33","Rahul Bansal"
"27895462","Closed","Incident - PROD - API - Avail - Avail_V6 - Couchbase Slowness Detected","BigPanda","2025-05-16 09:02","Rahul Bansal"
"27885931","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-15 09:01","Rahul Bansal"
"27895301","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-05-16 08:51","Rahul Bansal"
"27894649","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-05-16 07:59","Rahul Bansal"
"27895624","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-16 09:16","Rahul Bansal"
"27896183","Closed","user corrections | FW: Tesco Invoice back out","Areti Raghuram","2025-05-16 10:03","Areti Raghuram"
"27896132","Closed","user correction | FW: Theft central correction Request","Areti Raghuram","2025-05-16 10:00","Areti Raghuram"
"27896079","Closed","user corrections | FW: Stock transfer 6660 to 6399","Areti Raghuram","2025-05-16 09:56","Areti Raghuram"
"27895848","Closed","User corrections | alation count","Areti Raghuram","2025-05-16 09:36","Areti Raghuram"
"27886255","Closed","User correction | SRS central stock adjustment processing for Week 202511","Diksha Chowdhary","2025-05-15 09:29","Areti Raghuram"
"27894407","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P95_Response_Time","BigPanda","2025-05-16 07:35","Rahul Bansal"
"27895053","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error success rate less than 99.9% in last 10 mins","BigPanda","2025-05-16 08:30","Rahul Bansal"
"27895060","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-16 08:31","Shashikant Punia"
"27891987","Closed","Incident - PROD - API - Avail - Avail_V6 - Couchbase Slowness Detected","BigPanda","2025-05-15 20:32","Rahul Bansal"
"27892230","Closed","Incident - PROD - API - Level - Level_V5 - ServerHealth","BigPanda","2025-05-15 22:06","Rahul Bansal"
"27890604","Closed","Incident - PROD - StockService - Access_Exception - level-data-int-lb-ss-wd1-prd.tgrc.tesco.org/v1/data","BigPanda","2025-05-15 15:33","Rahul Bansal"
"27890039","Closed","Incident - PROD - Policy: 'kafka_lag_delivery_ingestion_2'. Condition: '231_SS_stocksales_ext_pick_completion_activity_Lag'","BigPanda","2025-05-15 14:35","Rahul Bansal"
"27889864","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-05-15 14:21","Rahul Bansal"
"27889688","Closed","Incident - PROD - StockService - Access_Exception - level-data-int-lb-ss-wd1-prd.tgrc.tesco.org/v2/data","BigPanda","2025-05-15 14:03","Rahul Bansal"
"27889675","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-05-15 14:02","Rahul Bansal"
"27889531","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-05-15 13:51","Rahul Bansal"
"27889396","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-05-15 13:39","Rahul Bansal"
"27889255","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-05-15 13:28","Rahul Bansal"
"27894154","Closed","Incident - PROD - DCXP_CONTENT_DELIVERY_API","BigPanda","2025-05-16 07:12","Shashikant Punia"
"27893879","Closed","Incident - PROD - Grocery Home Shopping","BigPanda","2025-05-16 06:37","Shashikant Punia"
"27893660","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-05-16 06:01","Shashikant Punia"
"27893112","Closed","Incident - PROD - StockService - Access_Exception - level-data-int-lb-ss-cd1-prd.tgrc.tesco.org/v1/data","BigPanda","2025-05-16 04:03","Shashikant Punia"
"27893065","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-05-16 03:51","Shashikant Punia"
"27892529","Closed","Incident - PROD - Level - Ingestion - Counts ingestions","BigPanda","2025-05-16 00:12","Shashikant Punia"
"27892505","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-05-16 00:00","Shashikant Punia"
"27893850","Closed","Incident - PROD - API - Avail - Avail_V6 - Couchbase Slowness Detected","BigPanda","2025-05-16 06:32","Rahul Bansal"
"27893489","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-16 05:31","Rahul Bansal"
"27893716","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-05-16 06:11","Rahul Bansal"
"27893659","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-16 06:01","Rahul Bansal"
"27893350","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-05-16 05:03","Rahul Bansal"
"27893238","Closed","Incident - PROD - prod-stock-reservation-v2-other-Reliability (scs-automated)","BigPanda","2025-05-16 04:37","Rahul Bansal"
"27893040","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error success rate less than 99.9% in last 10 mins","BigPanda","2025-05-16 03:40","Rahul Bansal"
"27892985","Closed","Incident - PROD - DCXP_CONTENT_DELIVERY_API","BigPanda","2025-05-16 03:27","Rahul Bansal"
"27892954","Closed","Incident - PROD - prod-stock-availability-v6-other-Reliability (scs-automated)","BigPanda","2025-05-16 03:14","Rahul Bansal"
"27892937","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P95_Response_Time","BigPanda","2025-05-16 03:05","Rahul Bansal"
"27892298","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_fulfilment_orderline_ext_lag'","BigPanda","2025-05-15 22:35","Rahul Bansal"
"27892185","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_gap_ext_lag'","BigPanda","2025-05-15 21:47","Rahul Bansal"
"27892133","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-15 21:31","Rahul Bansal"
"27891503","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-05-15 18:22","Rahul Bansal"
"27890357","Closed","Incident - PROD - Policy: '231_SS_Kafka_MM2 Alert'. Condition: 'WDC_SCHEDULER_KAFKA_MM2_REPLICATION_LATENCY_MAX_BEYOND_THRESHOLD'","BigPanda","2025-05-15 15:07","Rahul Bansal"
"27889907","Closed","Incident - PROD - prod-stock-ingestion-v1-other-Reliability (scs-automated)","BigPanda","2025-05-15 14:25","Rahul Bansal"
"27889861","Closed","Incident - PROD - prod-stock-availability-v6-other-Reliability (scs-automated)","BigPanda","2025-05-15 14:21","Rahul Bansal"
"27889852","Closed","Incident - PROD - prod-stock-level-v5-other-Reliability (scs-automated)","BigPanda","2025-05-15 14:20","Rahul Bansal"
"27889840","Closed","Incident - PROD - Grocery Home Shopping","BigPanda","2025-05-15 14:19","Rahul Bansal"
"27889700","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-05-15 14:04","Rahul Bansal"
"27889566","Closed","Incident - PROD - prod-stock-level-v5-other-Performance-V2 (scs-automated)","BigPanda","2025-05-15 13:53","Rahul Bansal"
"27889565","Closed","Incident - PROD - prod-stock-availability-v6-other-Performance-V2 (scs-automated)","BigPanda","2025-05-15 13:53","Rahul Bansal"
"27889555","Closed","Incident - PROD - prod-stock-ingestion-v1-other-Performance-V2 (scs-automated)","BigPanda","2025-05-15 13:53","Rahul Bansal"
"27889491","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-05-15 13:47","Rahul Bansal"
"27889335","Closed","Incident - PROD - P2: 239_Mango_OverAll_Error rate increased for last 5 minutes","BigPanda","2025-05-15 13:35","Rahul Bansal"
"27889326","Closed","Incident - PROD - Grocery Home Shopping","BigPanda","2025-05-15 13:34","Rahul Bansal"
"27889102","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-05-15 13:16","Rahul Bansal"
"27886215","Closed","User Corrections | stock transfers","Karen.Hinslea","2025-05-15 09:25","Shashikant Punia"
"27886236","Closed","user correction | invoice refusal | Tesco Invoice back out","Rahul Bansal","2025-05-15 09:27","Shashikant Punia"
"27874777","Closed","API dashboard change","PraveenKumar KG","2025-05-14 05:26","Rahul Bansal"
"27820270","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-07 09:31","Rahul Bansal"
"27877185","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-14 09:31","Rahul Bansal"
"27875297","Closed","user correction | Re: ACTION REQ - Stamps to add on to stock record","Martin.Hasker@uk.tesco.com","2025-05-14 06:45","Rahul Bansal"
"27886174","Closed","user corrections | alation counts","Rahul Bansal","2025-05-15 09:21","Rahul Bansal"
"27886296","Closed","Incident - PROD - API - Avail - Avail_V6 - Couchbase Slowness Detected","BigPanda","2025-05-15 09:32","Rahul Bansal"
"27853502","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-05-11 22:00","Vijay Rai"
"27875225","Closed","user correction | stock transfers 5199 to 6371","neil brimmer","2025-05-14 06:36","Rahul Bansal"
"27882642","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-05-14 22:00","Nadhiya K"
"27884895","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-05-15 07:33","Rahul Bansal"
"27882920","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_EVENT_ANALYSER'","BigPanda","2025-05-14 23:18","Shashikant Punia"
"27883006","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-05-15 00:00","Rahul Bansal"
"27881783","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-05-14 17:18","Rahul Bansal"
"27883123","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-05-15 01:05","Rahul Bansal"
"27868601","Closed","Unable to access sql server db","Ankit Rungta","2025-05-13 10:44","Ankit Rungta"
"27835475","Closed","interceptor retry spike","Sajith Sanal","2025-05-09 05:11","Rahul Bansal"
"27873375","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-05-13 22:00","Vijay Rai"
"27865098","Closed","Spike in LV5 5XX - P3","PraveenKumar KG","2025-05-13 05:29","Rahul Bansal"
"27873982","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_stock_update_ext_lag'","BigPanda","2025-05-14 02:04","Rahul Bansal"
"27878237","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-05-14 10:51","Rahul Bansal"
"27878429","Closed","Incident - PROD - API - Level - Level_V5 - 5xx_Error","BigPanda","2025-05-14 11:06","Rahul Bansal"
"27874786","Closed","API next steps from dashboard","PraveenKumar KG","2025-05-14 05:27","Shashikant Punia"
"27688655","Closed","Incident - PROD - API - 3PL Ingestion - CR JOB Did not push file to S3 bucket","BigPanda","2025-04-20 06:00","Nadhiya K"
"27769468","Closed","PDA COUNTS Trend during weekends","Abhijit C V","2025-04-30 11:15","Abhijit C V"
"27725770","Closed","Difference of SOH data flowing into TAP","Anto Xavier","2025-04-25 03:36","Rahul Bansal"
"27874790","Closed","Retry dashboard next steps ..","PraveenKumar KG","2025-05-14 05:29","Rahul Bansal"
"27873591","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-05-13 23:19","Rahul Bansal"
"27843248","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-05-09 22:00","Vijay Rai"
"27825664","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-05-07 22:00","Vijay Rai"
"27836660","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-05-09 07:39","Himansu Kandwal"
"27770051","Closed","Incident - PROD - Level - Ingestion - Counts ingestions","BigPanda","2025-04-30 12:07","Himansu Kandwal"
"27763957","Closed","Incident - PROD - Level - Ingestion - Counts ingestions","BigPanda","2025-04-30 00:07","Himansu Kandwal"
"27441435","Closed","Stock API - Incorrect Snapshots for F&F","Bhaskar Harendra Narula","2025-03-19 22:42","Nadhiya K"
"27803990","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-05-05 11:01","Himansu Kandwal"
"27867178","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - CR_Count","BigPanda","2025-05-13 09:00","Himansu Kandwal"
"27866771","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-13 08:31","Himansu Kandwal"
"27865105","Closed","Error Dashboard - Corrections - next step","PraveenKumar KG","2025-05-13 05:30","Himansu Kandwal"
"27873687","Closed","Incident - PROD - API - Whistl Snapshot - Stock quantity mismatch identified during the EOD snapshot","BigPanda","2025-05-14 00:00","Himansu Kandwal"
"27865979","Closed","Incident - PROD - API - Data_Level - Location_API - Status_Code_Error : { 2 } alert","BigPanda","2025-05-13 07:24","Himansu Kandwal"
"27860040","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-05-12 12:35","Himansu Kandwal"
"27868292","Closed","user corrections | RE: WARM LOAD-STORE PLYMOUNTH BEAUMONT ROAD 5884 INVOICE 7592652 DELIVERY DATE 07/05, STORE MUTLY PL PLYMOUTH EX","Areti Raghuram","2025-05-13 10:23","Areti Raghuram"
